119,0,166,0,2734.17
119,1,166,1,4.09
119,0,118,0,2566.81
119,1,118,1,6.09
119,0,143,0,18621.28
119,1,143,1,6.09
119,0,54,0,14789.16
119,1,54,1,4.09
119,0,139,0,13921.29
119,1,139,1,4.09
119,0,113,0,18884.43
119,1,113,1,6.09
119,0,141,0,13723.13
119,1,141,1,4.09
119,0,15,0,17451.06
119,1,15,1,6.09
119,0,108,0,16956.9
119,1,108,1,6.09
119,0,17,0,11847.15
119,1,17,1,4.09
119,0,131,0,8518.801
119,1,131,1,5.09
119,0,38,0,14260.44
119,1,38,1,6.09
119,0,60,0,4461.847
119,1,60,1,6.09
119,0,179,0,9826.746
119,1,179,1,6.09
119,0,37,0,12117.87
119,1,37,1,6.09
119,0,36,0,11974.69
119,1,36,1,6.09
119,0,178,0,14546.24
119,1,178,1,4.09
119,0,155,0,19586.18
119,1,155,1,6.09
119,0,55,0,17411.42
119,1,55,1,6.09
119,0,19,0,14780.62
119,1,19,1,4.09
119,0,185,0,12566.7
119,1,185,1,4.09
119,0,90,0,10293.84
119,1,90,1,5.89
119,0,153,0,13203.84
119,1,153,1,4.09
119,0,181,0,3014.788
119,1,181,1,4.09
119,0,50,0,11321.0
119,1,50,1,6.09
119,0,1,0,17971.9
119,1,1,1,6.09
119,0,56,0,14264.91
119,1,56,1,5.09
119,0,121,0,16541.68
119,1,121,1,6.09
119,0,93,0,10060.57
119,1,93,1,6.09
119,0,182,0,13077.16
119,1,182,1,6.09
119,0,65,0,15695.67
119,1,65,1,4.09
119,0,31,0,16336.53
119,1,31,1,6.09
119,0,135,0,17388.21
119,1,135,1,6.09
119,0,101,0,11200.8
119,1,101,1,6.09
119,0,95,0,16372.26
119,1,95,1,5.89
119,0,97,0,15775.58
119,1,97,1,5.09
119,0,104,0,11241.42
119,1,104,1,5.09
119,0,98,0,17992.18
119,1,98,1,6.09
119,0,32,0,15018.08
119,1,32,1,6.09
119,0,96,0,11193.19
119,1,96,1,4.09
119,0,122,0,15738.97
119,1,122,1,4.09
119,0,109,0,10446.64
119,1,109,1,4.09
119,0,140,0,13806.19
119,1,140,1,4.09
119,0,86,0,16225.1
119,1,86,1,4.89
119,0,70,0,16034.05
119,1,70,1,6.09
119,0,30,0,14308.33
119,1,30,1,4.09
119,0,136,0,17555.44
119,1,136,1,6.09
119,0,171,0,13559.44
119,1,171,1,4.09
119,0,33,0,15972.15
119,1,33,1,6.09
119,0,3,0,19455.71
119,1,3,1,6.09
119,0,39,0,11676.95
119,1,39,1,6.09
119,0,77,0,12761.04
119,1,77,1,4.09
119,0,110,0,11207.38
119,1,110,1,6.09
119,0,145,0,14890.02
119,1,145,1,6.09
119,0,85,0,9575.732
119,1,85,1,6.09
119,0,99,0,17568.3
119,1,99,1,6.09
119,0,167,0,13498.4
119,1,167,1,4.09
119,0,126,0,7023.193
119,1,126,1,4.09
119,0,102,0,12441.66
119,1,102,1,4.09
119,0,120,0,11660.25
119,1,120,1,6.09
119,0,58,0,17362.61
119,1,58,1,6.09
119,0,168,0,18491.59
119,1,168,1,6.09
119,0,100,0,18988.62
119,1,100,1,6.09
119,0,173,0,13882.43
119,1,173,1,4.09
119,0,23,0,11389.0
119,1,23,1,6.09
119,0,169,0,17234.53
119,1,169,1,6.09
119,0,14,0,13839.26
119,1,14,1,4.09
119,0,172,0,4005.53
119,1,172,1,5.09
119,0,64,0,18824.75
119,1,64,1,6.09
119,0,51,0,16471.37
119,1,51,1,4.89
119,0,94,0,17559.44
119,1,94,1,6.09
119,0,84,0,12855.06
119,1,84,1,4.09
119,0,154,0,11004.11
119,1,154,1,4.09
119,0,24,0,8083.58
119,1,24,1,5.09
119,0,74,0,11736.09
119,1,74,1,6.09
57,0,119,0,2930.198
57,1,119,1,4.09
57,0,57,0,50.92729
57,1,57,1,0.0
57,0,128,0,3510.644
57,1,128,1,4.09
57,0,45,0,16924.69
57,1,45,1,6.09
57,0,144,0,17841.09
57,1,144,1,6.09
57,0,107,0,2923.56
57,1,107,1,5.09
57,0,42,0,11703.65
57,1,42,1,6.09
57,0,157,0,16393.24
57,1,157,1,5.09
57,0,62,0,18339.63
57,1,62,1,4.09
57,0,103,0,8726.253
57,1,103,1,5.09
57,0,132,0,15755.77
57,1,132,1,6.09
57,0,124,0,13785.77
57,1,124,1,6.09
57,0,158,0,14058.09
57,1,158,1,6.09
57,0,175,0,14221.56
57,1,175,1,5.09
57,0,87,0,15305.2
57,1,87,1,4.09
57,0,6,0,11625.82
57,1,6,1,6.09
57,0,71,0,18369.56
57,1,71,1,6.09
57,0,7,0,15001.08
57,1,7,1,6.09
57,0,180,0,12923.62
57,1,180,1,6.09
57,0,20,0,10811.39
57,1,20,1,5.59
57,0,146,0,18296.15
57,1,146,1,6.09
57,0,165,0,18664.42
57,1,165,1,6.09
57,0,81,0,16095.36
57,1,81,1,4.09
57,0,79,0,14495.13
57,1,79,1,6.09
57,0,134,0,14517.8
57,1,134,1,5.09
57,0,27,0,15885.46
57,1,27,1,6.09
57,0,117,0,16183.67
57,1,117,1,6.09
57,0,80,0,15164.95
57,1,80,1,5.59
57,0,150,0,16284.71
57,1,150,1,6.09
57,0,151,0,16590.0
57,1,151,1,6.09
57,0,53,0,18073.63
57,1,53,1,6.09
57,0,164,0,9253.933
57,1,164,1,6.09
57,0,160,0,15180.92
57,1,160,1,6.09
57,0,76,0,14686.11
57,1,76,1,6.09
57,0,16,0,16356.59
57,1,16,1,6.09
57,0,82,0,16079.54
57,1,82,1,4.09
57,0,91,0,14869.49
57,1,91,1,4.89
57,0,18,0,18654.19
57,1,18,1,6.09
57,0,2,0,17904.71
57,1,2,1,6.09
57,0,137,0,14709.69
57,1,137,1,6.09
57,0,5,0,13672.27
57,1,5,1,4.09
57,0,83,0,17071.74
57,1,83,1,6.09
57,0,159,0,13951.09
57,1,159,1,4.09
57,0,177,0,14752.81
57,1,177,1,4.09
57,0,125,0,12509.68
57,1,125,1,4.09
57,0,26,0,19388.26
57,1,26,1,6.09
57,0,127,0,11594.92
57,1,127,1,6.09
57,0,149,0,8432.802
57,1,149,1,4.09
57,0,174,0,15453.36
57,1,174,1,6.09
57,0,92,0,12489.66
57,1,92,1,6.09
57,0,161,0,16722.08
57,1,161,1,6.09
57,0,47,0,15178.71
57,1,47,1,6.09
57,0,34,0,10727.14
57,1,34,1,6.09
57,0,35,0,9104.002
57,1,35,1,6.09
57,0,89,0,8389.962
57,1,89,1,6.09
57,0,105,0,19116.61
57,1,105,1,6.09
57,0,22,0,14406.21
57,1,22,1,4.09
57,0,41,0,16554.69
57,1,41,1,6.09
57,0,28,0,8720.375
57,1,28,1,6.09
57,0,78,0,7869.192
57,1,78,1,6.09
57,0,133,0,17627.3
57,1,133,1,6.09
57,0,106,0,17499.35
57,1,106,1,4.09
57,0,163,0,12943.09
57,1,163,1,6.09
57,0,183,0,9028.349
57,1,183,1,6.09
57,0,129,0,12275.71
57,1,129,1,6.09
57,0,43,0,16105.81
57,1,43,1,5.09
57,0,147,0,13282.98
57,1,147,1,4.09
57,0,138,0,15909.38
57,1,138,1,5.09
57,0,13,0,10626.78
57,1,13,1,5.09
57,0,8,0,3224.041
57,1,8,1,4.09
57,0,9,0,16312.15
57,1,9,1,6.09
57,0,156,0,11156.43
57,1,156,1,5.09
57,0,61,0,17720.81
57,1,61,1,6.09
57,0,186,0,14669.35
57,1,186,1,4.09
57,0,25,0,16433.96
57,1,25,1,6.09
57,0,162,0,15899.59
57,1,162,1,6.09
57,0,44,0,16200.42
57,1,44,1,6.09
57,0,123,0,15279.14
57,1,123,1,6.09
57,0,40,0,18583.05
57,1,40,1,6.09
57,0,88,0,2247.497
57,1,88,1,4.09
57,0,170,0,13857.22
57,1,170,1,6.09
57,0,68,0,13561.24
57,1,68,1,4.09
57,0,66,0,16727.38
57,1,66,1,6.09
57,0,73,0,12613.71
57,1,73,1,6.09
57,0,67,0,13695.3
57,1,67,1,6.09
57,0,184,0,15153.88
57,1,184,1,5.09
57,0,0,0,12880.35
57,1,0,1,5.59
57,0,112,0,10203.72
57,1,112,1,6.09
57,0,116,0,11237.1
57,1,116,1,6.09
57,0,11,0,12255.05
57,1,11,1,4.09
57,0,12,0,14612.18
57,1,12,1,5.09
57,0,176,0,16318.07
57,1,176,1,3.09
57,0,48,0,13679.01
57,1,48,1,4.09
57,0,21,0,16611.78
57,1,21,1,6.09
57,0,75,0,16264.28
57,1,75,1,6.09
57,0,4,0,16618.51
57,1,4,1,6.09
57,0,142,0,860.9073
57,1,142,1,5.09
57,0,59,0,16595.08
57,1,59,1,6.09
57,0,114,0,13889.75
57,1,114,1,6.09
57,0,115,0,15068.67
57,1,115,1,5.09
57,0,130,0,11092.99
57,1,130,1,6.09
57,0,46,0,15688.65
57,1,46,1,6.09
57,0,69,0,10628.42
57,1,69,1,6.09
57,0,152,0,2214.377
57,1,152,1,4.09
57,0,148,0,18375.36
57,1,148,1,4.09
57,0,52,0,10735.68
57,1,52,1,6.09
57,0,111,0,3560.935
57,1,111,1,5.09
57,0,49,0,12875.77
57,1,49,1,6.09
57,0,29,0,17897.6
57,1,29,1,5.09
57,0,72,0,13779.62
57,1,72,1,4.09
57,0,10,0,14551.47
57,1,10,1,6.09
57,0,63,0,14928.7
57,1,63,1,6.09
57,0,166,0,745.3818
57,1,166,1,4.09
57,0,118,0,1331.316
57,1,118,1,6.09
57,0,143,0,16873.06
57,1,143,1,6.09
57,0,54,0,15717.73
57,1,54,1,4.09
57,0,139,0,13583.21
57,1,139,1,4.09
57,0,113,0,18188.38
57,1,113,1,6.09
57,0,141,0,13643.75
57,1,141,1,4.09
57,0,15,0,15341.06
57,1,15,1,6.09
57,0,108,0,18512.97
57,1,108,1,6.09
57,0,17,0,10888.17
57,1,17,1,4.09
57,0,131,0,7279.348
57,1,131,1,5.09
57,0,38,0,16935.05
57,1,38,1,6.09
57,0,60,0,3388.59
57,1,60,1,6.09
57,0,179,0,11783.23
57,1,179,1,6.09
57,0,37,0,14095.76
57,1,37,1,6.09
57,0,36,0,11922.76
57,1,36,1,6.09
57,0,178,0,12785.54
57,1,178,1,4.09
57,0,155,0,17545.32
57,1,155,1,6.09
57,0,55,0,14973.06
57,1,55,1,6.09
57,0,19,0,13566.18
57,1,19,1,4.09
57,0,185,0,15064.3
57,1,185,1,4.09
57,0,90,0,8202.271
57,1,90,1,5.89
57,0,153,0,14609.91
57,1,153,1,4.09
57,0,181,0,1071.936
57,1,181,1,4.09
57,0,50,0,11391.3
57,1,50,1,6.09
57,0,1,0,16745.12
57,1,1,1,6.09
57,0,56,0,15556.56
57,1,56,1,5.09
57,0,121,0,19388.75
57,1,121,1,6.09
57,0,93,0,9211.924
57,1,93,1,6.09
57,0,182,0,12970.5
57,1,182,1,6.09
57,0,65,0,18625.86
57,1,65,1,4.09
57,0,31,0,17669.6
57,1,31,1,6.09
57,0,135,0,15789.29
57,1,135,1,6.09
57,0,101,0,13270.44
57,1,101,1,6.09
57,0,95,0,15961.68
57,1,95,1,5.89
57,0,97,0,18385.07
57,1,97,1,5.09
57,0,104,0,11741.34
57,1,104,1,5.09
57,0,98,0,17842.62
57,1,98,1,6.09
57,0,32,0,17355.09
57,1,32,1,6.09
57,0,96,0,13899.14
57,1,96,1,4.09
57,0,122,0,18622.72
57,1,122,1,4.09
57,0,109,0,12304.25
57,1,109,1,4.09
57,0,140,0,13690.54
57,1,140,1,4.09
57,0,86,0,15976.06
57,1,86,1,4.89
57,0,70,0,18231.92
57,1,70,1,6.09
57,0,30,0,12366.59
57,1,30,1,4.09
57,0,136,0,16134.7
57,1,136,1,6.09
57,0,171,0,12801.4
57,1,171,1,4.09
57,0,33,0,18135.54
57,1,33,1,6.09
57,0,3,0,17306.23
57,1,3,1,6.09
57,0,39,0,11147.68
57,1,39,1,6.09
57,0,77,0,12034.29
57,1,77,1,4.09
57,0,110,0,9922.433
57,1,110,1,6.09
57,0,145,0,14995.86
57,1,145,1,6.09
57,0,85,0,7243.281
57,1,85,1,6.09
57,0,99,0,15366.42
57,1,99,1,6.09
57,0,167,0,13544.41
57,1,167,1,4.09
57,0,126,0,5595.948
57,1,126,1,4.09
57,0,102,0,14756.1
57,1,102,1,4.09
57,0,120,0,10982.28
57,1,120,1,6.09
57,0,58,0,14900.42
57,1,58,1,6.09
57,0,168,0,17653.46
57,1,168,1,6.09
57,0,100,0,16463.79
57,1,100,1,6.09
57,0,173,0,15805.53
57,1,173,1,4.09
57,0,23,0,13292.46
57,1,23,1,6.09
57,0,169,0,16167.7
57,1,169,1,6.09
57,0,14,0,13811.77
57,1,14,1,4.09
57,0,172,0,1075.524
57,1,172,1,5.09
57,0,64,0,16247.89
57,1,64,1,6.09
57,0,51,0,16460.17
57,1,51,1,4.89
57,0,94,0,15216.25
57,1,94,1,6.09
57,0,84,0,12139.04
57,1,84,1,4.09
57,0,154,0,13861.01
57,1,154,1,4.09
57,0,24,0,7417.437
57,1,24,1,5.09
57,0,74,0,10949.03
57,1,74,1,6.09
128,0,119,0,4698.91
128,1,119,1,4.09
128,0,57,0,3510.644
128,1,57,1,4.09
128,0,128,0,255.8876
128,1,128,1,0.0
128,0,45,0,14473.82
128,1,45,1,6.09
128,0,144,0,15527.33
128,1,144,1,6.09
128,0,107,0,3250.391
128,1,107,1,5.09
128,0,42,0,14558.67
128,1,42,1,6.09
128,0,157,0,12918.99
128,1,157,1,5.09
128,0,62,0,18209.67
128,1,62,1,4.09
128,0,103,0,5228.757
128,1,103,1,5.09
128,0,132,0,13256.3
128,1,132,1,5.09
128,0,124,0,10286.13
128,1,124,1,6.09
128,0,158,0,17536.41
128,1,158,1,6.09
128,0,175,0,10723.96
128,1,175,1,5.09
128,0,87,0,12216.51
128,1,87,1,4.09
128,0,6,0,14425.68
128,1,6,1,6.09
128,0,71,0,18131.12
128,1,71,1,6.09
128,0,7,0,11767.51
128,1,7,1,6.09
128,0,180,0,9720.042
128,1,180,1,6.09
128,0,20,0,7425.141
128,1,20,1,5.59
128,0,146,0,18260.4
128,1,146,1,6.09
128,0,165,0,16242.72
128,1,165,1,6.09
128,0,81,0,14603.93
128,1,81,1,4.09
128,0,79,0,11142.46
128,1,79,1,6.09
128,0,134,0,11023.53
128,1,134,1,5.09
128,0,27,0,12989.94
128,1,27,1,5.09
128,0,117,0,14175.06
128,1,117,1,6.09
128,0,80,0,11771.09
128,1,80,1,5.59
128,0,150,0,13695.38
128,1,150,1,6.09
128,0,151,0,13979.74
128,1,151,1,6.09
128,0,53,0,15384.71
128,1,53,1,6.09
128,0,164,0,5761.263
128,1,164,1,6.09
128,0,160,0,13056.27
128,1,160,1,6.09
128,0,76,0,13890.71
128,1,76,1,6.09
128,0,16,0,14313.37
128,1,16,1,6.09
128,0,82,0,12679.02
128,1,82,1,4.09
128,0,91,0,11412.42
128,1,91,1,4.89
128,0,18,0,16118.2
128,1,18,1,6.09
128,0,2,0,15315.48
128,1,2,1,6.09
128,0,137,0,12100.54
128,1,137,1,6.09
128,0,5,0,16789.7
128,1,5,1,4.09
128,0,83,0,14329.81
128,1,83,1,6.09
128,0,159,0,12054.07
128,1,159,1,4.09
128,0,177,0,11826.25
128,1,177,1,4.09
128,0,125,0,9153.438
128,1,125,1,4.09
128,0,26,0,16609.73
128,1,26,1,6.09
128,0,127,0,14916.1
128,1,127,1,6.09
128,0,149,0,4943.18
128,1,149,1,4.09
128,0,174,0,12702.27
128,1,174,1,6.09
128,0,92,0,9347.986
128,1,92,1,6.09
128,0,161,0,14395.83
128,1,161,1,6.09
128,0,47,0,11736.34
128,1,47,1,6.09
128,0,34,0,13798.95
128,1,34,1,6.09
128,0,35,0,6343.974
128,1,35,1,6.09
128,0,89,0,5832.44
128,1,89,1,6.09
128,0,105,0,17292.63
128,1,105,1,6.09
128,0,22,0,12605.66
128,1,22,1,4.09
128,0,41,0,13890.73
128,1,41,1,6.09
128,0,28,0,5225.605
128,1,28,1,6.09
128,0,78,0,4464.312
128,1,78,1,6.09
128,0,133,0,16010.45
128,1,133,1,6.09
128,0,106,0,14424.06
128,1,106,1,4.09
128,0,163,0,9674.764
128,1,163,1,6.09
128,0,183,0,5645.951
128,1,183,1,6.09
128,0,129,0,15324.55
128,1,129,1,6.09
128,0,43,0,12781.17
128,1,43,1,5.09
128,0,147,0,10112.42
128,1,147,1,4.09
128,0,138,0,12941.51
128,1,138,1,4.09
128,0,13,0,7190.7
128,1,13,1,5.09
128,0,8,0,2745.258
128,1,8,1,2.09
128,0,9,0,13746.31
128,1,9,1,5.59
128,0,156,0,7676.995
128,1,156,1,5.09
128,0,61,0,15240.72
128,1,61,1,6.09
128,0,186,0,12379.18
128,1,186,1,4.09
128,0,25,0,13470.43
128,1,25,1,6.09
128,0,162,0,12524.4
128,1,162,1,6.09
128,0,44,0,13772.91
128,1,44,1,6.09
128,0,123,0,13360.59
128,1,123,1,6.09
128,0,40,0,16815.3
128,1,40,1,6.09
128,0,88,0,3129.586
128,1,88,1,4.09
128,0,170,0,10555.19
128,1,170,1,6.09
128,0,68,0,16868.15
128,1,68,1,4.09
128,0,66,0,13573.55
128,1,66,1,6.09
128,0,73,0,15666.74
128,1,73,1,6.09
128,0,67,0,13769.35
128,1,67,1,6.09
128,0,184,0,11666.77
128,1,184,1,5.09
128,0,0,0,9528.009
128,1,0,1,5.59
128,0,112,0,7515.946
128,1,112,1,6.09
128,0,116,0,7832.195
128,1,116,1,6.09
128,0,11,0,15030.22
128,1,11,1,4.09
128,0,12,0,11124.38
128,1,12,1,5.09
128,0,176,0,14493.51
128,1,176,1,3.09
128,0,48,0,16872.25
128,1,48,1,4.09
128,0,21,0,13798.1
128,1,21,1,6.09
128,0,75,0,13598.13
128,1,75,1,6.09
128,0,4,0,14529.4
128,1,4,1,6.09
128,0,142,0,2725.958
128,1,142,1,4.09
128,0,59,0,14565.84
128,1,59,1,6.09
128,0,114,0,11932.69
128,1,114,1,6.09
128,0,115,0,13521.34
128,1,115,1,4.09
128,0,130,0,14589.53
128,1,130,1,6.09
128,0,46,0,13552.21
128,1,46,1,6.09
128,0,69,0,13750.24
128,1,69,1,6.09
128,0,152,0,1408.743
128,1,152,1,4.09
128,0,148,0,17876.66
128,1,148,1,4.09
128,0,52,0,13892.13
128,1,52,1,6.09
128,0,111,0,2205.141
128,1,111,1,4.09
128,0,49,0,15933.77
128,1,49,1,6.09
128,0,29,0,15089.38
128,1,29,1,5.09
128,0,72,0,17232.32
128,1,72,1,4.09
128,0,10,0,11310.84
128,1,10,1,6.09
128,0,63,0,11738.27
128,1,63,1,6.09
128,0,166,0,4231.061
128,1,166,1,4.09
128,0,118,0,2505.433
128,1,118,1,6.09
128,0,143,0,14227.71
128,1,143,1,6.09
128,0,54,0,12237.72
128,1,54,1,4.09
128,0,139,0,16694.33
128,1,139,1,4.09
128,0,113,0,16224.14
128,1,113,1,6.09
128,0,141,0,16914.78
128,1,141,1,4.09
128,0,15,0,12786.62
128,1,15,1,6.09
128,0,108,0,17969.76
128,1,108,1,6.09
128,0,17,0,13937.52
128,1,17,1,4.09
128,0,131,0,3941.071
128,1,131,1,5.09
128,0,38,0,14483.0
128,1,38,1,6.09
128,0,60,0,6881.938
128,1,60,1,6.09
128,0,179,0,14515.81
128,1,179,1,6.09
128,0,37,0,11286.96
128,1,37,1,6.09
128,0,36,0,15346.31
128,1,36,1,6.09
128,0,178,0,14704.44
128,1,178,1,4.09
128,0,155,0,15548.85
128,1,155,1,6.09
128,0,55,0,12715.98
128,1,55,1,6.09
128,0,19,0,15886.12
128,1,19,1,4.09
128,0,185,0,12743.47
128,1,185,1,4.09
128,0,90,0,5635.596
128,1,90,1,5.89
128,0,153,0,11345.66
128,1,153,1,4.09
128,0,181,0,2465.622
128,1,181,1,4.09
128,0,50,0,14865.75
128,1,50,1,6.09
128,0,1,0,13790.3
128,1,1,1,6.09
128,0,56,0,12171.82
128,1,56,1,5.09
128,0,121,0,16197.43
128,1,121,1,6.09
128,0,93,0,5765.885
128,1,93,1,6.09
128,0,182,0,16302.01
128,1,182,1,6.09
128,0,65,0,16407.94
128,1,65,1,4.09
128,0,31,0,18848.79
128,1,31,1,6.09
128,0,135,0,12918.21
128,1,135,1,6.09
128,0,101,0,10671.98
128,1,101,1,6.09
128,0,95,0,12597.19
128,1,95,1,5.89
128,0,97,0,17571.02
128,1,97,1,5.09
128,0,104,0,8307.143
128,1,104,1,5.09
128,0,98,0,14661.06
128,1,98,1,6.09
128,0,32,0,14320.56
128,1,32,1,6.09
128,0,96,0,12259.04
128,1,96,1,4.09
128,0,122,0,16014.75
128,1,122,1,4.09
128,0,109,0,9614.307
128,1,109,1,4.09
128,0,140,0,16933.16
128,1,140,1,4.09
128,0,86,0,12569.99
128,1,86,1,4.89
128,0,70,0,18149.66
128,1,70,1,6.09
128,0,30,0,14162.04
128,1,30,1,4.09
128,0,136,0,13197.55
128,1,136,1,6.09
128,0,171,0,15734.61
128,1,171,1,4.09
128,0,33,0,14799.15
128,1,33,1,6.09
128,0,3,0,15066.21
128,1,3,1,6.09
128,0,39,0,14424.88
128,1,39,1,6.09
128,0,77,0,8612.271
128,1,77,1,4.09
128,0,110,0,12844.41
128,1,110,1,6.09
128,0,145,0,11496.14
128,1,145,1,6.09
128,0,85,0,5086.215
128,1,85,1,6.09
128,0,99,0,12887.71
128,1,99,1,6.09
128,0,167,0,16894.59
128,1,167,1,4.09
128,0,126,0,2339.279
128,1,126,1,3.09
128,0,102,0,12220.75
128,1,102,1,4.09
128,0,120,0,14195.42
128,1,120,1,6.09
128,0,58,0,12670.74
128,1,58,1,6.09
128,0,168,0,14744.97
128,1,168,1,6.09
128,0,100,0,14299.64
128,1,100,1,6.09
128,0,173,0,12714.27
128,1,173,1,4.09
128,0,23,0,16064.84
128,1,23,1,6.09
128,0,169,0,13061.8
128,1,169,1,6.09
128,0,14,0,17090.31
128,1,14,1,4.09
128,0,172,0,3527.43
128,1,172,1,5.09
128,0,64,0,14126.12
128,1,64,1,4.09
128,0,51,0,13030.0
128,1,51,1,4.89
128,0,94,0,12861.55
128,1,94,1,6.09
128,0,84,0,15204.97
128,1,84,1,4.09
128,0,154,0,12773.62
128,1,154,1,4.09
128,0,24,0,3910.928
